UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
AL,Carneiros,Pública,1.9,2.4,2.5,3.1,3.3,3.1,3.7,4.8
AL,Chã Preta,Estadual,2.4,3.0,-,-,3.1,-,-,-
AL,Chã Preta,Municipal,3.1,2.9,3.3,2.8,2.6,3.1,3.5,4.7
AL,Chã Preta,Pública,2.7,2.9,3.2,2.8,2.6,3.1,3.5,4.7
AL,Coité do Nóia,Estadual,-,3.7,4.6,5.2,-,-,-,-
AL,Coité do Nóia,Municipal,2.2,3.1,2.7,-,3.4,3.4,4.1,5.6
AL,Coité do Nóia,Pública,2.3,3.2,3.1,-,3.4,3.4,4.1,5.6
AL,Colônia Leopoldina,Estadual,2.9,3.5,4.1,-,-,-,-,-
AL,Colônia Leopoldina,Municipal,2.1,2.5,2.9,2.3,2.6,3.8,3.8,4.7
AL,Colônia Leopoldina,Pública,2.2,2.6,3.1,2.3,2.6,3.8,3.8,4.7
AL,Coqueiro Seco,Municipal,1.9,2.6,3.1,-,3.4,2.4,3.8,4.4
AL,Coqueiro Seco,Pública,1.9,2.6,3.1,-,3.4,2.4,3.8,4.4
AL,Coruripe,Estadual,3.1,2.5,3.8,-,-,-,-,-
AL,Coruripe,Municipal,2.7,3.1,3.8,3.3,3.8,4.4,6.3,7.2
AL,Coruripe,Pública,2.7,3.1,3.9,3.3,3.8,4.4,6.3,7.2
AL,Craíbas,Municipal,2.0,2.6,2.4,2.5,2.2,2.6,3.2,4.6
AL,Craíbas,Pública,2.0,2.6,2.4,2.5,2.2,2.6,3.2,4.6
AL,Delmiro Gouveia,Estadual,2.8,1.6,2.7,2.5,2.6,3.3,4.3,5.5
AL,Delmiro Gouveia,Municipal,2.3,2.7,2.5,2.8,3.2,3.4,3.6,4.1
AL,Delmiro Gouveia,Pública,2.4,2.5,2.6,2.7,3.1,3.4,3.8,4.3
AL,Dois Riachos,Estadual,2.8,2.1,3.1,-,-,-,-,-
AL,Dois Riachos,Municipal,2.1,2.4,3.0,2.6,2.4,2.8,4.2,4.5
AL,Dois Riachos,Pública,2.5,2.3,3.0,2.6,2.4,2.7,4.2,4.5
AL,Estrela de Alagoas,Estadual,2.2,2.3,2.3,2.6,3.2,3.2,4.4,-
AL,Estrela de Alagoas,Municipal,2.7,2.6,2.6,2.3,2.9,3.3,3.6,3.8
AL,Estrela de Alagoas,Pública,2.7,2.5,2.7,2.4,3.0,3.1,3.8,3.8
AL,Feira Grande,Estadual,-,2.6,3.1,3.1,3.8,-,-,-
AL,Feira Grande,Municipal,2.1,2.4,2.5,2.5,2.6,2.3,2.7,4.0
AL,Feira Grande,Pública,2.1,2.4,2.6,2.6,2.8,2.3,2.7,4.0
AL,Feliz Deserto,Municipal,2.0,2.9,3.0,2.4,2.9,2.8,5.0,5.2
AL,Feliz Deserto,Pública,2.1,2.9,3.0,2.4,2.9,2.8,5.0,5.2
AL,Flexeiras,Municipal,2.1,2.6,3.0,2.8,2.8,2.8,3.4,3.9
AL,Flexeiras,Pública,2.1,2.6,3.0,2.8,2.8,2.8,3.4,3.9
AL,Girau do Ponciano,Estadual,2.0,2.0,2.6,2.8,2.8,3.7,4.8,-
AL,Girau do Ponciano,Municipal,2.1,2.6,2.9,2.7,3.0,3.4,4.1,5.3
AL,Girau do Ponciano,Pública,2.0,2.4,2.8,2.7,3.0,3.4,4.0,5.3
AL,Ibateguara,Estadual,3.0,3.1,3.0,2.6,3.2,-,-,-
AL,Ibateguara,Municipal,2.2,3.0,3.1,-,2.5,3.0,3.7,4.1
AL,Ibateguara,Pública,2.4,3.0,3.1,2.9,2.7,3.0,3.7,4.1
AL,Igaci,Estadual,3.0,2.3,2.7,2.6,2.5,-,-,-
AL,Igaci,Municipal,-,2.2,2.6,2.8,2.8,2.8,3.4,4.4
AL,Igaci,Pública,2.6,2.3,2.6,2.7,2.8,2.8,3.4,4.4
AL,Igreja Nova,Estadual,2.6,2.3,2.5,3.0,2.9,3.2,4.1,4.4
AL,Igreja Nova,Municipal,-,2.3,2.8,3.1,2.7,3.5,3.8,4.0
AL,Igreja Nova,Pública,2.6,2.3,2.7,3.0,2.7,3.4,3.9,4.1
AL,Inhapi,Estadual,-,-,-,3.5,3.3,3.8,4.6,5.0
AL,Inhapi,Municipal,-,2.9,3.1,2.8,3.0,3.1,3.2,4.0
AL,Inhapi,Pública,-,2.9,3.1,3.0,3.0,3.4,3.7,4.4
AL,Jacaré dos Homens,Estadual,2.9,2.6,-,-,-,-,4.5,4.6
AL,Jacaré dos Homens,Municipal,2.9,3.0,2.8,2.1,2.6,3.1,4.4,4.5
AL,Jacaré dos Homens,Pública,2.9,3.0,2.8,2.2,2.7,3.0,4.4,4.5
AL,Jacuípe,Estadual,2.3,2.4,3.5,3.7,3.9,4.3,4.7,-
AL,Jacuípe,Municipal,-,1.9,2.4,2.8,2.8,3.4,4.3,4.4
AL,Jacuípe,Pública,2.2,2.0,2.7,3.0,3.3,3.5,4.3,4.4
AL,Japaratinga,Estadual,2.6,3.2,3.4,2.7,2.9,-,-,-
AL,Japaratinga,Municipal,1.7,2.0,2.4,2.2,2.7,2.5,2.8,3.6
AL,Japaratinga,Pública,1.8,2.2,2.6,2.3,2.7,2.5,2.8,3.6
AL,Jaramataia,Estadual,3.0,0.7,-,-,-,-,-,-
AL,Jaramataia,Municipal,-,2.6,3.3,2.1,2.1,3.3,4.5,4.5
AL,Jaramataia,Pública,2.7,2.5,3.3,2.1,2.1,3.3,4.5,4.5
AL,Jequiá da Praia,Municipal,2.6,2.6,2.7,3.1,2.8,4.0,5.3,7.2
AL,Jequiá da Praia,Pública,2.6,2.6,2.7,3.1,2.8,4.0,5.3,7.2
AL,Joaquim Gomes,Estadual,2.2,2.4,2.1,2.1,2.6,2.9,-,-
AL,Joaquim Gomes,Municipal,-,-,3.2,2.0,3.0,3.4,3.9,3.9
AL,Joaquim Gomes,Pública,2.3,2.6,2.8,2.0,3.0,3.3,3.9,3.9
AL,Jundiá,Estadual,2.5,2.9,4.2,4.4,3.9,-,-,-
AL,Jundiá,Municipal,-,-,2.0,2.4,2.6,3.3,3.3,4.1
AL,Jundiá,Pública,1.8,2.7,2.4,2.8,2.8,3.3,3.3,4.1
AL,Junqueiro,Estadual,3.1,4.9,4.8,-,-,-,-,-
AL,Junqueiro,Municipal,1.9,2.2,2.5,3.2,3.2,4.6,5.2,6.3
AL,Junqueiro,Pública,2.0,2.6,2.8,3.2,3.2,4.6,5.2,6.3
AL,Lagoa da Canoa,Municipal,2.0,3.2,3.2,2.7,2.6,2.8,3.4,4.2
AL,Lagoa da Canoa,Pública,2.0,3.2,3.1,2.7,2.6,2.8,3.4,4.2
AL,Limoeiro de Anadia,Municipal,2.9,2.9,3.2,3.2,4.1,3.6,4.6,5.5
AL,Limoeiro de Anadia,Pública,2.9,2.9,3.2,3.2,4.1,3.6,4.6,5.5
AL,Maceió,Estadual,2.4,2.6,2.6,2.4,2.6,2.9,3.9,4.2
AL,Maceió,Municipal,2.3,2.5,2.6,2.3,-,3.4,3.8,4.3
AL,Maceió,Pública,2.4,2.6,2.6,2.4,2.6,3.0,3.8,4.2
AL,Major Isidoro,Estadual,2.5,3.3,2.9,2.7,2.4,-,-,-
AL,Major Isidoro,Municipal,2.1,2.5,2.7,2.6,2.6,3.5,4.1,-
AL,Major Isidoro,Pública,2.2,2.8,2.8,2.7,2.5,3.5,4.1,-
AL,Maragogi,Estadual,1.7,1.4,3.6,2.6,2.0,-,-,-
AL,Maragogi,Municipal,2.5,2.8,2.6,2.4,2.3,2.4,3.4,3.5
AL,Maragogi,Pública,2.4,2.7,2.7,2.4,2.3,2.4,3.4,3.5
AL,Maravilha,Estadual,2.4,2.9,2.9,2.1,3.2,-,-,-
AL,Maravilha,Municipal,2.0,2.1,2.8,2.0,1.9,2.8,4.3,4.8
AL,Maravilha,Pública,2.1,2.2,2.9,2.0,2.0,2.8,4.3,4.8
AL,Marechal Deodoro,Estadual,3.0,2.5,2.0,-,-,-,-,-
AL,Marechal Deodoro,Municipal,2.5,2.3,2.4,2.0,2.4,2.8,3.8,4.8
AL,Marechal Deodoro,Pública,2.6,2.3,2.4,2.0,2.4,2.8,3.8,4.8
AL,Maribondo,Estadual,2.4,2.4,2.7,2.9,2.9,-,-,-
AL,Maribondo,Municipal,2.0,2.3,2.1,2.3,2.3,3.0,3.8,4.4
AL,Maribondo,Pública,2.1,2.3,2.2,2.4,2.4,3.0,3.8,4.4
AL,Mar Vermelho,Estadual,-,2.6,-,-,-,-,-,-
AL,Mar Vermelho,Municipal,-,3.3,3.6,2.9,3.7,4.0,4.6,4.2
AL,Mar Vermelho,Pública,-,3.3,3.6,2.9,3.7,4.0,4.6,4.2
AL,Mata Grande,Estadual,2.4,2.4,1.8,2.0,1.9,2.8,4.4,5.1
AL,Mata Grande,Municipal,1.9,2.1,2.1,2.0,2.5,3.7,3.6,4.0
AL,Mata Grande,Pública,2.1,2.2,2.0,1.9,2.3,3.6,3.8,4.3
AL,Matriz de Camaragibe,Estadual,3.2,3.2,3.1,2.6,3.3,3.2,4.4,4.4
AL,Matriz de Camaragibe,Municipal,2.4,2.4,3.0,2.1,2.7,3.5,4.0,4.1
AL,Matriz de Camaragibe,Pública,2.8,2.7,3.1,2.3,2.8,3.4,4.1,4.3
AL,Messias,Estadual,-,2.5,-,-,-,-,-,-
AL,Messias,Municipal,3.0,2.8,3.2,3.2,3.4,3.6,3.8,4.5
AL,Messias,Pública,3.0,2.7,3.2,3.2,3.4,3.6,3.8,4.5
AL,Minador do Negrão,Estadual,-,-,2.8,-,2.5,-,-,-
AL,Minador do Negrão,Municipal,2.3,2.1,2.2,1.8,2.8,2.5,3.9,4.9
AL,Minador do Negrão,Pública,2.4,2.3,2.3,1.9,2.7,2.5,3.9,4.9
AL,Monteirópolis,Estadual,-,-,-,-,-,-,-,5.0
AL,Monteirópolis,Municipal,2.5,2.2,2.0,1.6,2.5,2.5,2.6,4.2
AL,Monteirópolis,Pública,2.5,2.2,2.0,1.6,2.5,2.5,2.7,4.4
AL,Murici,Estadual,1.8,3.1,3.2,1.3,3.2,-,-,-
AL,Murici,Municipal,2.6,2.5,2.8,2.5,2.9,3.6,4.3,4.3
AL,Murici,Pública,2.4,2.5,2.8,2.3,2.9,3.6,4.3,4.3
AL,Novo Lino,Municipal,2.3,2.2,2.5,2.1,2.2,2.6,3.7,4.1
AL,Novo Lino,Pública,2.3,2.3,2.5,2.1,2.2,2.6,3.7,4.1
AL,Olho d'Água das Flores,Estadual,1.8,2.3,1.7,2.4,1.8,2.3,-,3.6
AL,Olho d'Água das Flores,Municipal,2.0,2.6,2.6,2.5,2.3,3.0,3.5,4.1
AL,Olho d'Água das Flores,Pública,1.9,2.5,2.4,2.5,2.2,2.9,3.5,4.0
AL,Olho d'Água do Casado,Municipal,1.6,2.2,2.9,2.7,2.1,2.6,3.4,3.1
AL,Olho d'Água do Casado,Pública,1.6,2.2,2.9,2.7,2.1,2.6,3.4,3.1
AL,Olho d'Água Grande,Municipal,-,2.7,2.5,2.8,2.2,2.1,3.7,5.0
AL,Olho d'Água Grande,Pública,-,2.7,2.5,2.8,2.2,2.1,3.7,5.0
AL,Olivença,Estadual,-,3.0,-,3.5,2.8,-,-,-
AL,Olivença,Municipal,2.2,2.0,2.8,2.3,2.3,2.4,3.3,4.2
AL,Olivença,Pública,2.2,2.1,2.8,2.4,2.4,2.4,3.3,4.2
AL,Ouro Branco,Estadual,-,3.5,-,3.3,3.4,-,-,-
AL,Ouro Branco,Municipal,2.5,2.8,2.7,2.0,1.9,3.8,3.1,4.8
AL,Ouro Branco,Pública,2.6,2.9,2.7,2.1,2.0,3.7,3.1,4.8
AL,Palestina,Estadual,-,-,3.8,2.3,-,-,-,-
AL,Palestina,Municipal,2.7,2.3,3.0,2.9,2.5,3.1,4.1,5.0
AL,Palestina,Pública,2.7,2.3,3.1,2.7,2.5,3.1,4.1,5.0
AL,Palmeira dos Índios,Estadual,2.7,2.7,2.3,2.2,2.6,3.3,4.2,4.4
AL,Palmeira dos Índios,Municipal,2.8,2.6,2.7,3.0,3.2,3.6,3.9,4.4
AL,Palmeira dos Índios,Pública,2.8,2.7,2.5,2.5,2.9,3.5,4.0,4.4
AL,Pão de Açúcar,Estadual,2.6,2.4,2.4,1.6,2.5,2.9,-,-
AL,Pão de Açúcar,Municipal,-,2.4,-,2.6,3.0,3.9,3.7,4.3
AL,Pão de Açúcar,Pública,2.6,2.4,2.6,2.4,3.0,3.8,3.7,4.3
AL,Pariconha,Estadual,2.9,2.8,-,4.2,-,-,2.9,3.3
AL,Pariconha,Municipal,-,2.7,3.1,3.1,2.6,3.3,4.2,4.8
AL,Pariconha,Pública,2.2,2.7,3.2,3.3,2.6,3.3,4.1,4.6
AL,Paripueira,Estadual,2.8,3.0,3.3,3.0,2.5,3.3,4.0,-
AL,Paripueira,Municipal,1.2,-,2.8,2.8,2.9,3.3,3.9,3.8
AL,Paripueira,Pública,2.2,2.7,3.1,3.0,2.7,3.3,3.9,3.8
AL,Passo de Camaragibe,Estadual,1.8,3.3,3.7,2.8,3.5,-,-,-
AL,Passo de Camaragibe,Municipal,1.7,2.0,2.3,2.2,2.1,2.7,3.3,3.7
AL,Passo de Camaragibe,Pública,1.8,2.4,2.5,2.3,2.3,2.7,3.3,3.7
AL,Paulo Jacinto,Estadual,-,2.9,-,3.4,4.0,-,-,-
AL,Paulo Jacinto,Municipal,2.0,1.9,2.7,2.3,3.5,3.8,3.6,4.1
AL,Paulo Jacinto,Pública,2.1,2.1,2.8,2.5,3.6,3.8,3.6,4.1
AL,Penedo,Estadual,2.6,2.5,2.6,2.9,3.1,3.7,4.2,4.8
AL,Penedo,Municipal,2.1,2.5,2.9,3.0,2.9,2.8,4.3,5.0
AL,Penedo,Pública,2.5,2.5,2.7,3.0,3.0,3.1,4.2,4.9
AL,Piaçabuçu,Estadual,2.3,2.7,2.6,2.5,2.9,2.5,4.1,-
AL,Piaçabuçu,Municipal,2.2,2.0,2.4,2.7,3.0,3.1,3.5,3.8
AL,Piaçabuçu,Pública,2.2,2.1,2.5,2.6,3.0,3.0,3.6,3.8
AL,Pilar,Estadual,2.4,2.6,2.7,2.5,2.2,-,-,-
AL,Pilar,Municipal,1.9,2.1,2.4,2.5,2.7,2.8,3.5,4.1
AL,Pilar,Pública,2.2,2.3,2.5,2.5,2.5,2.8,3.5,4.1
AL,Pindoba,Municipal,3.2,3.0,3.1,3.0,2.9,3.3,4.7,4.8
AL,Pindoba,Pública,3.2,3.0,3.1,3.0,2.9,3.3,4.7,4.8
AL,Piranhas,Estadual,2.8,3.5,2.3,2.6,2.5,3.3,3.7,5.3
AL,Piranhas,Municipal,-,-,3.4,3.7,3.2,4.0,3.8,4.7
AL,Piranhas,Pública,2.8,3.7,2.9,3.2,3.0,3.8,3.9,4.9
AL,Poço das Trincheiras,Municipal,2.5,1.9,2.1,2.2,2.8,3.0,3.9,3.9
AL,Poço das Trincheiras,Pública,2.5,2.0,2.2,2.2,2.9,3.0,3.9,4.0
AL,Porto Calvo,Estadual,2.5,2.9,3.2,2.0,2.4,-,-,-
AL,Porto Calvo,Municipal,2.4,2.9,3.0,2.9,3.1,3.2,3.3,3.8
AL,Porto Calvo,Pública,2.5,2.9,3.0,2.8,3.0,3.2,3.3,3.8
AL,Porto de Pedras,Estadual,1.7,1.5,3.2,3.6,-,-,-,-
AL,Porto de Pedras,Municipal,1.8,2.1,2.6,2.4,2.2,2.1,2.7,3.4
AL,Porto de Pedras,Pública,1.8,2.0,2.7,2.4,2.3,2.1,2.7,3.4
AL,Porto Real do Colégio,Estadual,4.2,2.2,2.8,2.7,3.2,3.2,4.1,5.1
AL,Porto Real do Colégio,Municipal,3.1,2.6,3.0,2.5,2.5,2.1,2.8,3.2
AL,Porto Real do Colégio,Pública,3.4,2.6,3.0,2.6,2.6,2.3,3.1,3.5
AL,Quebrangulo,Estadual,2.6,3.2,2.4,-,-,-,-,-
AL,Quebrangulo,Municipal,-,3.0,3.0,3.2,3.2,3.6,-,-
AL,Quebrangulo,Pública,2.8,3.1,2.9,3.0,3.2,3.6,-,-
AL,Rio Largo,Estadual,2.6,2.4,2.4,2.3,2.6,3.0,4.2,4.5
AL,Rio Largo,Municipal,2.3,2.5,2.4,2.0,2.6,3.2,4.0,4.1
AL,Rio Largo,Pública,2.4,2.5,2.4,2.1,2.6,3.1,4.1,4.2
AL,Roteiro,Municipal,2.1,2.2,2.3,-,2.4,-,4.8,4.1
AL,Roteiro,Pública,2.1,2.2,2.3,-,2.4,-,4.8,4.1
AL,Santa Luzia do Norte,Estadual,-,2.1,3.1,2.7,2.1,-,-,-
AL,Santa Luzia do Norte,Municipal,1.7,-,-,-,2.7,2.8,3.6,4.0
AL,Santa Luzia do Norte,Pública,1.7,2.2,2.5,2.6,2.7,2.8,3.6,4.0
AL,Santana do Ipanema,Estadual,1.9,2.2,2.4,2.0,2.6,2.6,4.0,4.4
AL,Santana do Ipanema,Municipal,2.0,2.2,2.4,-,2.3,2.9,3.5,4.2
AL,Santana do Ipanema,Pública,2.0,2.2,2.5,2.1,2.4,2.7,3.7,4.3
AL,Santana do Mundaú,Estadual,3.2,2.6,2.6,3.2,3.1,3.3,5.5,-
AL,Santana do Mundaú,Municipal,-,2.1,2.7,2.7,-,2.5,4.7,5.5
AL,Santana do Mundaú,Pública,3.2,2.2,2.7,2.8,3.1,2.7,4.8,5.5
AL,São Brás,Estadual,2.9,3.0,3.0,-,-,-,-,-
AL,São Brás,Municipal,2.6,2.5,2.4,2.5,2.7,3.4,2.9,3.7
AL,São Brás,Pública,2.7,2.6,2.5,2.5,2.7,3.4,2.9,3.7
AL,São José da Laje,Estadual,3.3,3.4,3.5,3.8,3.6,4.4,-,-
AL,São José da Laje,Municipal,2.6,2.8,2.6,2.9,2.9,4.0,4.5,4.6
AL,São José da Laje,Pública,2.8,3.1,3.0,3.2,3.1,4.1,4.5,4.6
AL,São José da Tapera,Estadual,1.9,2.0,2.1,2.0,-,2.5,-,-
AL,São José da Tapera,Municipal,2.1,2.3,2.6,2.6,3.5,3.2,4.4,4.6
AL,São José da Tapera,Pública,2.1,2.2,2.5,2.5,3.5,3.1,4.4,4.6
AL,São Luís do Quitunde,Estadual,2.2,2.3,2.5,2.1,-,-,-,-
AL,São Luís do Quitunde,Municipal,2.5,2.6,2.6,2.0,-,-,3.7,4.1
AL,São Luís do Quitunde,Pública,2.4,2.6,2.6,2.0,-,-,3.7,4.1
AL,São Miguel dos Campos,Estadual,2.6,1.5,-,-,-,-,-,-
AL,São Miguel dos Campos,Municipal,2.3,2.4,2.5,2.3,2.8,3.3,4.2,5.1
AL,São Miguel dos Campos,Pública,2.3,2.4,2.5,2.3,2.8,3.3,4.2,5.1
AL,São Miguel dos Milagres,Estadual,2.0,1.9,-,-,-,-,-,-
AL,São Miguel dos Milagres,Municipal,2.4,2.5,2.7,2.0,2.9,2.6,3.4,4.9
AL,São Miguel dos Milagres,Pública,2.1,2.2,2.7,2.0,2.9,2.6,3.4,4.9
AL,São Sebastião,Estadual,2.3,3.4,-,3.7,-,-,-,-
AL,São Sebastião,Municipal,2.1,2.4,2.7,2.4,3.0,2.9,3.0,3.9
AL,São Sebastião,Pública,2.0,2.4,2.7,2.5,3.0,2.9,3.0,4.0
AL,Satuba,Estadual,2.2,3.2,3.5,3.8,2.4,3.4,-,-
AL,Satuba,Municipal,2.2,2.3,2.8,2.3,1.6,2.6,4.3,4.8
AL,Satuba,Pública,2.2,2.5,2.9,2.7,1.8,2.6,4.3,4.8
AL,Senador Rui Palmeira,Municipal,2.6,2.3,2.3,2.2,2.5,3.6,4.3,4.4
AL,Senador Rui Palmeira,Pública,2.6,2.3,2.3,2.3,2.5,3.6,4.3,4.4
AL,Tanque d'Arca,Estadual,2.2,2.6,2.3,3.0,-,-,-,-
AL,Tanque d'Arca,Municipal,2.8,2.4,3.0,2.3,2.5,3.0,3.6,4.4
AL,Tanque d'Arca,Pública,2.5,2.5,2.8,2.5,2.5,3.0,3.6,4.4
AL,Taquarana,Estadual,2.1,2.4,3.4,3.4,-,-,-,-
AL,Taquarana,Municipal,1.9,2.6,2.8,3.4,2.9,3.7,4.1,4.6
AL,Taquarana,Pública,1.9,2.6,2.8,3.4,2.9,3.7,4.1,4.6
AL,Teotônio Vilela,Municipal,2.0,2.3,2.6,3.0,2.7,4.6,5.8,6.7
AL,Teotônio Vilela,Pública,2.0,2.3,2.6,3.0,2.7,4.6,5.8,6.7
AL,Traipu,Estadual,2.5,2.7,3.0,3.0,3.4,4.2,5.0,5.2
AL,Traipu,Municipal,-,1.8,2.2,2.1,2.3,2.6,3.1,3.8
AL,Traipu,Pública,2.7,2.0,2.4,2.2,2.5,2.8,3.6,4.3
AL,União dos Palmares,Estadual,2.8,2.7,2.7,3.0,3.6,4.1,4.8,5.1
AL,União dos Palmares,Municipal,2.1,2.2,2.6,2.6,2.9,3.0,4.1,4.7
AL,União dos Palmares,Pública,2.4,2.4,2.6,2.7,3.1,3.2,4.3,4.8
AL,Viçosa,Estadual,2.6,2.7,2.9,3.2,2.9,3.4,-,-
AL,Viçosa,Municipal,2.7,2.5,2.9,2.7,3.0,3.2,4.2,4.9
AL,Viçosa,Pública,2.7,2.5,2.9,2.9,3.0,3.2,4.2,4.9
SE,Amparo de São Francisco,Municipal,-,3.5,2.6,3.8,-,-,4.0,4.3
SE,Amparo de São Francisco,Pública,-,3.5,2.6,3.8,-,-,4.0,4.3
SE,Aquidabã,Estadual,-,2.4,2.9,2.9,2.4,3.0,2.4,3.2
SE,Aquidabã,Municipal,-,-,-,-,2.8,-,3.8,3.1
SE,Aquidabã,Pública,-,2.4,2.8,2.9,2.6,2.8,3.0,3.2
SE,Aracaju,Estadual,3.0,2.9,2.6,3.0,2.7,3.0,3.7,3.5
SE,Aracaju,Municipal,2.5,3.1,3.1,3.1,3.1,3.4,3.7,3.9
SE,Aracaju,Pública,2.8,3.0,2.7,3.0,2.9,3.1,3.7,3.7
SE,Arauá,Estadual,2.4,3.2,3.0,2.1,1.8,3.3,3.8,-
SE,Arauá,Municipal,2.9,2.5,2.4,2.8,2.5,2.6,2.7,-
SE,Arauá,Pública,2.7,2.7,2.7,2.8,2.5,2.8,3.1,3.3
SE,Areia Branca,Estadual,2.2,3.2,2.0,2.5,2.1,2.8,3.0,2.9
SE,Areia Branca,Municipal,2.7,2.8,2.4,-,2.2,2.6,2.9,-
SE,Areia Branca,Pública,2.4,2.9,2.3,2.8,2.2,2.6,2.9,3.3
SE,Barra dos Coqueiros,Estadual,1.8,2.1,1.6,1.5,2.0,1.8,2.5,3.0
SE,Barra dos Coqueiros,Municipal,2.7,2.7,3.4,2.5,2.5,3.5,3.2,3.4
SE,Barra dos Coqueiros,Pública,2.0,2.3,2.1,1.9,2.2,2.8,2.9,3.2
SE,Boquim,Estadual,3.4,3.1,3.4,3.4,3.1,4.0,3.5,3.6
SE,Boquim,Municipal,2.3,2.1,3.0,2.8,2.9,3.0,2.7,3.1
SE,Boquim,Pública,2.7,2.4,3.1,3.0,3.0,3.3,3.0,3.2
SE,Brejo Grande,Estadual,2.5,2.6,2.8,2.3,2.7,2.8,2.9,3.9
SE,Brejo Grande,Municipal,-,-,-,-,-,2.5,-,4.0
SE,Brejo Grande,Pública,2.6,2.4,3.0,2.2,2.4,2.7,3.0,4.0
SE,Campo do Brito,Estadual,2.7,3.2,2.7,3.1,3.0,2.9,3.7,4.0
SE,Campo do Brito,Municipal,3.2,3.0,3.1,2.2,2.9,-,2.9,3.5
SE,Campo do Brito,Pública,3.0,3.0,2.9,2.6,3.0,-,3.3,3.8
SE,Canhoba,Estadual,3.3,3.4,2.4,3.7,2.9,2.6,3.3,4.2
SE,Canhoba,Municipal,-,-,-,-,2.5,-,3.9,3.8
SE,Canhoba,Pública,3.3,3.4,2.5,3.6,2.7,2.9,3.6,4.0
SE,Canindé de São Francisco,Estadual,2.5,2.3,3.2,2.6,2.6,2.5,2.7,3.6
SE,Canindé de São Francisco,Municipal,2.6,2.6,3.3,3.5,3.1,3.3,3.4,3.9
SE,Canindé de São Francisco,Pública,2.6,2.5,3.3,3.3,3.1,3.2,3.3,3.8
SE,Capela,Estadual,2.3,2.4,3.1,2.9,2.8,3.2,3.3,3.7
SE,Capela,Municipal,2.2,2.3,2.2,2.6,2.7,2.8,3.1,3.5
SE,Capela,Pública,2.3,2.4,2.6,2.7,2.8,3.1,3.3,3.6
SE,Carira,Estadual,2.6,3.6,3.3,3.2,2.3,2.4,2.9,4.4
SE,Carira,Municipal,2.1,2.4,1.6,-,2.0,2.4,1.9,2.4
SE,Carira,Pública,2.2,2.6,2.0,2.5,2.0,2.4,2.1,2.8
SE,Carmópolis,Estadual,2.2,3.2,3.1,1.7,2.5,3.8,3.7,4.4
SE,Carmópolis,Municipal,-,2.6,3.1,3.4,2.6,3.2,-,3.1
SE,Carmópolis,Pública,2.3,2.8,3.1,2.9,2.5,3.3,-,3.5
SE,Cedro de São João,Estadual,2.2,2.7,3.0,3.0,2.9,2.4,3.8,-
SE,Cedro de São João,Municipal,-,2.8,3.9,2.9,3.5,4.0,3.9,5.5
SE,Cedro de São João,Pública,2.6,2.8,3.5,3.0,3.4,3.3,3.8,5.4
SE,Cristinápolis,Estadual,2.5,2.3,2.6,2.1,2.4,3.5,2.8,2.8
SE,Cristinápolis,Municipal,1.6,2.8,2.3,2.4,2.9,3.4,3.3,4.2
SE,Cristinápolis,Pública,2.0,2.4,2.3,2.3,2.8,3.4,3.2,4.0
SE,Cumbe,Estadual,2.9,3.5,2.3,2.9,2.7,-,4.2,-
SE,Cumbe,Municipal,-,-,-,-,-,2.9,3.8,3.2
SE,Cumbe,Pública,2.9,3.5,2.3,3.2,2.8,2.6,3.9,3.3
SE,Divina Pastora,Estadual,2.7,2.5,-,-,-,5.0,-,-
SE,Divina Pastora,Municipal,-,3.6,2.9,2.9,-,3.0,2.9,3.6
SE,Divina Pastora,Pública,2.7,3.2,2.9,2.8,-,3.5,2.9,3.6
SE,Estância,Estadual,2.5,2.7,2.6,2.6,1.9,2.1,2.4,3.5
SE,Estância,Municipal,2.3,2.9,3.1,2.7,2.3,2.8,2.8,3.8
SE,Estância,Pública,2.4,2.8,3.0,2.7,2.3,2.7,2.7,3.8
SE,Feira Nova,Estadual,2.6,2.7,2.5,2.2,1.5,2.5,3.1,-
SE,Feira Nova,Municipal,-,-,-,-,2.9,2.8,2.3,-
SE,Feira Nova,Pública,2.6,2.7,2.4,2.6,2.0,2.7,2.8,2.6
SE,Frei Paulo,Estadual,2.0,3.2,2.5,2.1,2.1,2.8,3.5,3.3
SE,Frei Paulo,Municipal,1.9,1.8,1.9,2.2,2.7,4.3,3.1,2.8
SE,Frei Paulo,Pública,2.0,2.4,2.1,2.1,2.5,3.8,3.2,3.0
SE,Gararu,Estadual,2.5,3.1,2.3,3.2,3.5,3.1,4.1,3.8
SE,Gararu,Municipal,-,2.9,2.7,2.5,2.8,3.1,2.9,3.6
SE,Gararu,Pública,2.2,3.0,2.4,2.9,3.0,3.1,3.4,3.6
SE,General Maynard,Estadual,-,3.4,2.9,2.8,2.7,2.8,-,5.2
SE,General Maynard,Municipal,-,-,-,-,-,-,2.6,3.0
SE,General Maynard,Pública,-,3.3,3.1,2.8,2.8,2.6,3.1,3.8
SE,Gracho Cardoso,Estadual,3.1,3.0,3.3,3.1,3.4,3.2,4.3,4.5
SE,Gracho Cardoso,Municipal,-,2.8,3.7,3.2,2.6,2.6,3.3,3.2
SE,Gracho Cardoso,Pública,3.0,2.8,3.5,3.2,2.9,3.0,3.8,3.8
SE,Ilha das Flores,Estadual,2.7,2.6,-,2.8,2.6,2.7,2.9,-
