ano,id_uf,sexo,grupo_idade,populacao
2017,12,Total,10 a 13 anos,71000
2017,12,Total,14 a 17 anos,73000
2017,12,Total,14 a 15 anos,34000
2017,12,Total,16 a 17 anos,39000
2017,12,Total,18 a 19 anos,36000
2017,12,Total,20 a 24 anos,77000
2017,12,Total,25 a 29 anos,64000
2017,12,Total,30 a 39 anos,129000
2017,12,Total,40 a 49 anos,95000
2017,12,Total,50 a 59 anos,71000
2017,12,Total,60 anos ou mais,76000
2017,12,Total,60 a 64 anos,26000
2017,12,Total,65 anos ou mais,50000
2017,12,Homens,Total,418000
2017,12,Homens,0 a 4 anos,36000
2017,12,Homens,5 a 13 anos,75000
2017,12,Homens,5 a 9 anos,40000
2017,12,Homens,10 a 13 anos,36000
2017,12,Homens,14 a 17 anos,39000
2017,12,Homens,14 a 15 anos,18000
2017,12,Homens,16 a 17 anos,21000
2017,12,Homens,18 a 19 anos,20000
2017,12,Homens,20 a 24 anos,39000
2017,12,Homens,25 a 29 anos,31000
2017,12,Homens,30 a 39 anos,61000
2017,12,Homens,40 a 49 anos,47000
2017,12,Homens,50 a 59 anos,33000
2017,12,Homens,60 anos ou mais,36000
2017,12,Homens,60 a 64 anos,13000
2017,12,Homens,65 anos ou mais,24000
2017,12,Mulheres,Total,422000
2017,12,Mulheres,0 a 4 anos,35000
2017,12,Mulheres,5 a 13 anos,73000
2017,12,Mulheres,5 a 9 anos,38000
2017,12,Mulheres,10 a 13 anos,35000
2017,12,Mulheres,14 a 17 anos,34000
2017,12,Mulheres,14 a 15 anos,16000
2017,12,Mulheres,16 a 17 anos,18000
2017,12,Mulheres,18 a 19 anos,16000
2017,12,Mulheres,20 a 24 anos,38000
2017,12,Mulheres,25 a 29 anos,33000
2017,12,Mulheres,30 a 39 anos,67000
2017,12,Mulheres,40 a 49 anos,48000
2017,12,Mulheres,50 a 59 anos,38000
2017,12,Mulheres,60 anos ou mais,40000
2017,12,Mulheres,60 a 64 anos,14000
2017,12,Mulheres,65 anos ou mais,26000
2018,12,Total,Total,853000
2018,12,Total,0 a 4 anos,70000
2018,12,Total,5 a 13 anos,134000
2018,12,Total,5 a 9 anos,69000
2018,12,Total,10 a 13 anos,65000
2018,12,Total,14 a 17 anos,68000
2018,12,Total,14 a 15 anos,34000
2018,12,Total,16 a 17 anos,34000
2018,12,Total,18 a 19 anos,33000
2018,12,Total,20 a 24 anos,77000
2018,12,Total,25 a 29 anos,72000
2018,12,Total,30 a 39 anos,127000
2018,12,Total,40 a 49 anos,104000
2018,12,Total,50 a 59 anos,83000
2018,12,Total,60 anos ou mais,87000
2018,12,Total,60 a 64 anos,28000
2018,12,Total,65 anos ou mais,59000
2018,12,Homens,Total,423000
2018,12,Homens,0 a 4 anos,37000
2018,12,Homens,5 a 13 anos,66000
2018,12,Homens,5 a 9 anos,34000
2018,12,Homens,10 a 13 anos,33000
2018,12,Homens,14 a 17 anos,36000
2018,12,Homens,14 a 15 anos,19000
2018,12,Homens,16 a 17 anos,17000
2018,12,Homens,18 a 19 anos,17000
2018,12,Homens,20 a 24 anos,37000
2018,12,Homens,25 a 29 anos,39000
2018,12,Homens,30 a 39 anos,61000
2018,12,Homens,40 a 49 anos,50000
2018,12,Homens,50 a 59 anos,38000
2018,12,Homens,60 anos ou mais,43000
2018,12,Homens,60 a 64 anos,14000
2018,12,Homens,65 anos ou mais,28000
2018,12,Mulheres,Total,430000
2018,12,Mulheres,0 a 4 anos,33000
2018,12,Mulheres,5 a 13 anos,68000
2018,12,Mulheres,5 a 9 anos,36000
2018,12,Mulheres,10 a 13 anos,32000
2018,12,Mulheres,14 a 17 anos,32000
2018,12,Mulheres,14 a 15 anos,15000
2018,12,Mulheres,16 a 17 anos,17000
2018,12,Mulheres,18 a 19 anos,15000
2018,12,Mulheres,20 a 24 anos,40000
2018,12,Mulheres,25 a 29 anos,33000
2018,12,Mulheres,30 a 39 anos,66000
2018,12,Mulheres,40 a 49 anos,54000
2018,12,Mulheres,50 a 59 anos,44000
2018,12,Mulheres,60 anos ou mais,44000
2018,12,Mulheres,60 a 64 anos,13000
2018,12,Mulheres,65 anos ou mais,31000
2019,12,Total,Total,865000
2019,12,Total,0 a 4 anos,73000
2019,12,Total,5 a 13 anos,138000
2019,12,Total,5 a 9 anos,77000
2019,12,Total,10 a 13 anos,61000
2019,12,Total,14 a 17 anos,69000
2019,12,Total,14 a 15 anos,35000
2019,12,Total,16 a 17 anos,34000
2019,12,Total,18 a 19 anos,33000
2019,12,Total,20 a 24 anos,80000
2019,12,Total,25 a 29 anos,60000
2019,12,Total,30 a 39 anos,132000
2019,12,Total,40 a 49 anos,114000
2019,12,Total,50 a 59 anos,76000
2019,12,Total,60 anos ou mais,89000
2019,12,Total,60 a 64 anos,27000
2019,12,Total,65 anos ou mais,62000
2019,12,Homens,Total,421000
2019,12,Homens,0 a 4 anos,34000
2019,12,Homens,5 a 13 anos,72000
2019,12,Homens,5 a 9 anos,41000
2019,12,Homens,10 a 13 anos,30000
2019,12,Homens,14 a 17 anos,35000
2019,12,Homens,14 a 15 anos,17000
2019,12,Homens,16 a 17 anos,18000
2019,12,Homens,18 a 19 anos,16000
2019,12,Homens,20 a 24 anos,40000
2019,12,Homens,25 a 29 anos,29000
2019,12,Homens,30 a 39 anos,61000
2019,12,Homens,40 a 49 anos,55000
2019,12,Homens,50 a 59 anos,36000
2019,12,Homens,60 anos ou mais,44000
2019,12,Homens,60 a 64 anos,13000
2019,12,Homens,65 anos ou mais,31000
2019,12,Mulheres,Total,445000
2019,12,Mulheres,0 a 4 anos,39000
2019,12,Mulheres,5 a 13 anos,67000
2019,12,Mulheres,5 a 9 anos,36000
2019,12,Mulheres,10 a 13 anos,31000
2019,12,Mulheres,14 a 17 anos,34000
2019,12,Mulheres,14 a 15 anos,18000
2019,12,Mulheres,16 a 17 anos,16000
2019,12,Mulheres,18 a 19 anos,17000
2019,12,Mulheres,20 a 24 anos,41000
2019,12,Mulheres,25 a 29 anos,31000
2019,12,Mulheres,30 a 39 anos,72000
2019,12,Mulheres,40 a 49 anos,59000
2019,12,Mulheres,50 a 59 anos,40000
2019,12,Mulheres,60 anos ou mais,45000
2019,12,Mulheres,60 a 64 anos,14000
2019,12,Mulheres,65 anos ou mais,31000
2012,13,Total,Total,3541000
2012,13,Total,0 a 4 anos,326000
2012,13,Total,5 a 13 anos,695000
2012,13,Total,5 a 9 anos,378000
2012,13,Total,10 a 13 anos,317000
2012,13,Total,14 a 17 anos,316000
2012,13,Total,14 a 15 anos,156000
2012,13,Total,16 a 17 anos,160000
2012,13,Total,18 a 19 anos,143000
2012,13,Total,20 a 24 anos,307000
2012,13,Total,25 a 29 anos,292000
2012,13,Total,30 a 39 anos,531000
2012,13,Total,40 a 49 anos,383000
2012,13,Total,50 a 59 anos,270000
2012,13,Total,60 anos ou mais,278000
2012,13,Total,60 a 64 anos,88000
2012,13,Total,65 anos ou mais,190000
2012,13,Homens,Total,1771000
2012,13,Homens,0 a 4 anos,166000
2012,13,Homens,5 a 13 anos,357000
2012,13,Homens,5 a 9 anos,194000
2012,13,Homens,10 a 13 anos,162000
2012,13,Homens,14 a 17 anos,157000
2012,13,Homens,14 a 15 anos,80000
2012,13,Homens,16 a 17 anos,77000
2012,13,Homens,18 a 19 anos,71000
2012,13,Homens,20 a 24 anos,155000
2012,13,Homens,25 a 29 anos,152000
2012,13,Homens,30 a 39 anos,258000
2012,13,Homens,40 a 49 anos,186000
2012,13,Homens,50 a 59 anos,136000
2012,13,Homens,60 anos ou mais,133000
2012,13,Homens,60 a 64 anos,44000
2012,13,Homens,65 anos ou mais,89000
2012,13,Mulheres,Total,1770000
2012,13,Mulheres,0 a 4 anos,160000
2012,13,Mulheres,5 a 13 anos,338000
2012,13,Mulheres,5 a 9 anos,184000
2012,13,Mulheres,10 a 13 anos,154000
2012,13,Mulheres,14 a 17 anos,159000
2012,13,Mulheres,14 a 15 anos,76000
2012,13,Mulheres,16 a 17 anos,83000
2012,13,Mulheres,18 a 19 anos,72000
2012,13,Mulheres,20 a 24 anos,153000
2012,13,Mulheres,25 a 29 anos,140000
2012,13,Mulheres,30 a 39 anos,273000
2012,13,Mulheres,40 a 49 anos,197000
2012,13,Mulheres,50 a 59 anos,133000
2012,13,Mulheres,60 anos ou mais,145000
2012,13,Mulheres,60 a 64 anos,43000
2012,13,Mulheres,65 anos ou mais,101000
2013,13,Total,Total,3605000
2013,13,Total,0 a 4 anos,350000
2013,13,Total,5 a 13 anos,694000
2013,13,Total,5 a 9 anos,369000
2013,13,Total,10 a 13 anos,325000
2013,13,Total,14 a 17 anos,306000
2013,13,Total,14 a 15 anos,154000
2013,13,Total,16 a 17 anos,152000
2013,13,Total,18 a 19 anos,150000
2013,13,Total,20 a 24 anos,306000
2013,13,Total,25 a 29 anos,301000
2013,13,Total,30 a 39 anos,556000
2013,13,Total,40 a 49 anos,392000
2013,13,Total,50 a 59 anos,268000
2013,13,Total,60 anos ou mais,282000
2013,13,Total,60 a 64 anos,98000
2013,13,Total,65 anos ou mais,184000
2013,13,Homens,Total,1813000
2013,13,Homens,0 a 4 anos,180000
2013,13,Homens,5 a 13 anos,356000
2013,13,Homens,5 a 9 anos,189000
2013,13,Homens,10 a 13 anos,167000
2013,13,Homens,14 a 17 anos,158000
2013,13,Homens,14 a 15 anos,75000
2013,13,Homens,16 a 17 anos,83000
2013,13,Homens,18 a 19 anos,80000
2013,13,Homens,20 a 24 anos,155000
2013,13,Homens,25 a 29 anos,145000
2013,13,Homens,30 a 39 anos,273000
2013,13,Homens,40 a 49 anos,196000
2013,13,Homens,50 a 59 anos,134000
2013,13,Homens,60 anos ou mais,135000
2013,13,Homens,60 a 64 anos,49000
2013,13,Homens,65 anos ou mais,85000
2013,13,Mulheres,Total,1792000
2013,13,Mulheres,0 a 4 anos,169000
2013,13,Mulheres,5 a 13 anos,338000
2013,13,Mulheres,5 a 9 anos,180000
2013,13,Mulheres,10 a 13 anos,158000
2013,13,Mulheres,14 a 17 anos,148000
2013,13,Mulheres,14 a 15 anos,79000
2013,13,Mulheres,16 a 17 anos,69000
2013,13,Mulheres,18 a 19 anos,69000
2013,13,Mulheres,20 a 24 anos,151000
2013,13,Mulheres,25 a 29 anos,156000
2013,13,Mulheres,30 a 39 anos,283000
2013,13,Mulheres,40 a 49 anos,196000
2013,13,Mulheres,50 a 59 anos,134000
2013,13,Mulheres,60 anos ou mais,147000
2013,13,Mulheres,60 a 64 anos,49000
2013,13,Mulheres,65 anos ou mais,98000
2014,13,Total,Total,3671000
2014,13,Total,0 a 4 anos,329000
2014,13,Total,5 a 13 anos,695000
2014,13,Total,5 a 9 anos,366000
2014,13,Total,10 a 13 anos,329000
2014,13,Total,14 a 17 anos,325000
2014,13,Total,14 a 15 anos,161000
2014,13,Total,16 a 17 anos,163000
2014,13,Total,18 a 19 anos,151000
2014,13,Total,20 a 24 anos,294000
2014,13,Total,25 a 29 anos,301000
2014,13,Total,30 a 39 anos,560000
2014,13,Total,40 a 49 anos,436000
2014,13,Total,50 a 59 anos,282000
2014,13,Total,60 anos ou mais,297000
2014,13,Total,60 a 64 anos,98000
2014,13,Total,65 anos ou mais,199000
2014,13,Homens,Total,1834000
2014,13,Homens,0 a 4 anos,165000
2014,13,Homens,5 a 13 anos,339000
2014,13,Homens,5 a 9 anos,176000
2014,13,Homens,10 a 13 anos,163000
2014,13,Homens,14 a 17 anos,173000
2014,13,Homens,14 a 15 anos,87000
2014,13,Homens,16 a 17 anos,86000
2014,13,Homens,18 a 19 anos,77000
2014,13,Homens,20 a 24 anos,155000
2014,13,Homens,25 a 29 anos,150000
2014,13,Homens,30 a 39 anos,274000
2014,13,Homens,40 a 49 anos,220000
2014,13,Homens,50 a 59 anos,143000
2014,13,Homens,60 anos ou mais,139000
2014,13,Homens,60 a 64 anos,48000
2014,13,Homens,65 anos ou mais,91000
2014,13,Mulheres,Total,1836000
2014,13,Mulheres,0 a 4 anos,165000
2014,13,Mulheres,5 a 13 anos,356000
2014,13,Mulheres,5 a 9 anos,190000
2014,13,Mulheres,10 a 13 anos,166000
2014,13,Mulheres,14 a 17 anos,152000
2014,13,Mulheres,14 a 15 anos,75000
2014,13,Mulheres,16 a 17 anos,77000
2014,13,Mulheres,18 a 19 anos,74000
2014,13,Mulheres,20 a 24 anos,139000
2014,13,Mulheres,25 a 29 anos,151000
2014,13,Mulheres,30 a 39 anos,286000
2014,13,Mulheres,40 a 49 anos,216000
2014,13,Mulheres,50 a 59 anos,139000
2014,13,Mulheres,60 anos ou mais,158000
2014,13,Mulheres,60 a 64 anos,50000
2014,13,Mulheres,65 anos ou mais,107000
2015,13,Total,Total,3736000
2015,13,Total,0 a 4 anos,351000
2015,13,Total,5 a 13 anos,641000
2015,13,Total,5 a 9 anos,344000
2015,13,Total,10 a 13 anos,297000
2015,13,Total,14 a 17 anos,332000
2015,13,Total,14 a 15 anos,171000
2015,13,Total,16 a 17 anos,161000
2015,13,Total,18 a 19 anos,161000
2015,13,Total,20 a 24 anos,331000
2015,13,Total,25 a 29 anos,299000
2015,13,Total,30 a 39 anos,589000
2015,13,Total,40 a 49 anos,435000
2015,13,Total,50 a 59 anos,302000
2015,13,Total,60 anos ou mais,295000
2015,13,Total,60 a 64 anos,110000
2015,13,Total,65 anos ou mais,185000
2015,13,Homens,Total,1892000
2015,13,Homens,0 a 4 anos,185000
2015,13,Homens,5 a 13 anos,326000
2015,13,Homens,5 a 9 anos,180000
2015,13,Homens,10 a 13 anos,145000
2015,13,Homens,14 a 17 anos,169000
2015,13,Homens,14 a 15 anos,91000
2015,13,Homens,16 a 17 anos,78000
2015,13,Homens,18 a 19 anos,84000
2015,13,Homens,20 a 24 anos,171000
2015,13,Homens,25 a 29 anos,151000
2015,13,Homens,30 a 39 anos,299000
2015,13,Homens,40 a 49 anos,220000
2015,13,Homens,50 a 59 anos,150000
2015,13,Homens,60 anos ou mais,138000
2015,13,Homens,60 a 64 anos,52000
2015,13,Homens,65 anos ou mais,86000
2015,13,Mulheres,Total,1844000
2015,13,Mulheres,0 a 4 anos,166000
2015,13,Mulheres,5 a 13 anos,316000
2015,13,Mulheres,5 a 9 anos,164000
2015,13,Mulheres,10 a 13 anos,152000
2015,13,Mulheres,14 a 17 anos,164000
2015,13,Mulheres,14 a 15 anos,80000
2015,13,Mulheres,16 a 17 anos,84000
2015,13,Mulheres,18 a 19 anos,77000
2015,13,Mulheres,20 a 24 anos,160000
2015,13,Mulheres,25 a 29 anos,148000
2015,13,Mulheres,30 a 39 anos,289000
2015,13,Mulheres,40 a 49 anos,216000
2015,13,Mulheres,50 a 59 anos,151000
2015,13,Mulheres,60 anos ou mais,158000
2015,13,Mulheres,60 a 64 anos,58000
2015,13,Mulheres,65 anos ou mais,99000
2016,13,Total,Total,3798000
2016,13,Total,0 a 4 anos,362000
2016,13,Total,5 a 13 anos,666000
2016,13,Total,5 a 9 anos,341000
2016,13,Total,10 a 13 anos,325000
2016,13,Total,14 a 17 anos,313000
2016,13,Total,14 a 15 anos,153000
2016,13,Total,16 a 17 anos,160000
2016,13,Total,18 a 19 anos,150000
2016,13,Total,20 a 24 anos,338000
2016,13,Total,25 a 29 anos,293000
2016,13,Total,30 a 39 anos,610000
2016,13,Total,40 a 49 anos,445000
2016,13,Total,50 a 59 anos,316000
2016,13,Total,60 anos ou mais,304000
2016,13,Total,60 a 64 anos,112000
2016,13,Total,65 anos ou mais,192000
2016,13,Homens,Total,1929000
2016,13,Homens,0 a 4 anos,188000
2016,13,Homens,5 a 13 anos,356000
2016,13,Homens,5 a 9 anos,186000
2016,13,Homens,10 a 13 anos,170000
2016,13,Homens,14 a 17 anos,168000
2016,13,Homens,14 a 15 anos,86000
2016,13,Homens,16 a 17 anos,82000
2016,13,Homens,18 a 19 anos,82000
2016,13,Homens,20 a 24 anos,168000
2016,13,Homens,25 a 29 anos,141000
2016,13,Homens,30 a 39 anos,298000
2016,13,Homens,40 a 49 anos,225000
2016,13,Homens,50 a 59 anos,156000
2016,13,Homens,60 anos ou mais,148000
2016,13,Homens,60 a 64 anos,59000
2016,13,Homens,65 anos ou mais,89000
2016,13,Mulheres,Total,1869000
2016,13,Mulheres,0 a 4 anos,174000
2016,13,Mulheres,5 a 13 anos,310000
2016,13,Mulheres,5 a 9 anos,155000
2016,13,Mulheres,10 a 13 anos,155000
2016,13,Mulheres,14 a 17 anos,145000
2016,13,Mulheres,14 a 15 anos,68000
2016,13,Mulheres,16 a 17 anos,78000
2016,13,Mulheres,18 a 19 anos,69000
2016,13,Mulheres,20 a 24 anos,171000
2016,13,Mulheres,25 a 29 anos,152000
2016,13,Mulheres,30 a 39 anos,313000
2016,13,Mulheres,40 a 49 anos,220000
2016,13,Mulheres,50 a 59 anos,160000
2016,13,Mulheres,60 anos ou mais,156000
2016,13,Mulheres,60 a 64 anos,52000
2016,13,Mulheres,65 anos ou mais,103000
2017,13,Total,Total,3859000
2017,13,Total,0 a 4 anos,333000
2017,13,Total,5 a 13 anos,644000
2017,13,Total,5 a 9 anos,341000
2017,13,Total,10 a 13 anos,303000
2017,13,Total,14 a 17 anos,308000
2017,13,Total,14 a 15 anos,143000
2017,13,Total,16 a 17 anos,165000
2017,13,Total,18 a 19 anos,154000
2017,13,Total,20 a 24 anos,345000
2017,13,Total,30 a 39 anos,622000
2017,13,Total,40 a 49 anos,471000
2017,13,Total,50 a 59 anos,338000
2017,13,Total,60 anos ou mais,344000
2017,13,Total,60 a 64 anos,122000
2017,13,Total,65 anos ou mais,222000
2017,13,Homens,Total,1930000
2017,13,Homens,0 a 4 anos,173000
2017,13,Homens,5 a 13 anos,334000
2017,13,Homens,5 a 9 anos,178000
2017,13,Homens,10 a 13 anos,156000
2017,13,Homens,14 a 17 anos,158000
2017,13,Homens,14 a 15 anos,75000
2017,13,Homens,16 a 17 anos,83000
2017,13,Homens,18 a 19 anos,76000
2017,13,Homens,20 a 24 anos,177000
2017,13,Homens,25 a 29 anos,152000
2017,13,Homens,30 a 39 anos,306000
2017,13,Homens,40 a 49 anos,231000
2017,13,Homens,50 a 59 anos,163000
2017,13,Homens,60 anos ou mais,161000
2017,13,Homens,60 a 64 anos,59000
2017,13,Homens,65 anos ou mais,102000
2017,13,Mulheres,Total,1929000
2017,13,Mulheres,0 a 4 anos,161000
2017,13,Mulheres,5 a 13 anos,309000
2017,13,Mulheres,5 a 9 anos,163000
2017,13,Mulheres,10 a 13 anos,146000
2017,13,Mulheres,14 a 17 anos,150000
2017,13,Mulheres,14 a 15 anos,68000
2017,13,Mulheres,16 a 17 anos,82000
2017,13,Mulheres,18 a 19 anos,79000
2017,13,Mulheres,20 a 24 anos,168000
2017,13,Mulheres,25 a 29 anos,148000
2017,13,Mulheres,30 a 39 anos,316000
2017,13,Mulheres,40 a 49 anos,240000
2017,13,Mulheres,50 a 59 anos,175000
2017,13,Mulheres,60 anos ou mais,184000
2017,13,Mulheres,60 a 64 anos,63000
2017,13,Mulheres,65 anos ou mais,120000
2018,13,Total,Total,3922000
2018,13,Total,0 a 4 anos,327000
2018,13,Total,5 a 13 anos,610000
2018,13,Total,5 a 9 anos,316000
2018,13,Total,10 a 13 anos,294000
2018,13,Total,14 a 17 anos,314000
2018,13,Total,14 a 15 anos,153000
2018,13,Total,16 a 17 anos,161000
2018,13,Total,18 a 19 anos,153000
2018,13,Total,20 a 24 anos,373000
2018,13,Total,25 a 29 anos,296000
2018,13,Total,30 a 39 anos,592000
2018,13,Total,40 a 49 anos,515000
2018,13,Total,50 a 59 anos,352000
2018,13,Total,60 anos ou mais,390000
2018,13,Total,60 a 64 anos,128000
2018,13,Total,65 anos ou mais,262000
2018,13,Homens,Total,1960000
2018,13,Homens,0 a 4 anos,176000
2018,13,Homens,5 a 13 anos,301000
2018,13,Homens,5 a 9 anos,150000
2018,13,Homens,10 a 13 anos,150000
2018,13,Homens,14 a 17 anos,167000
2018,13,Homens,14 a 15 anos,79000
2018,13,Homens,16 a 17 anos,88000
2018,13,Homens,18 a 19 anos,76000
2018,13,Homens,20 a 24 anos,190000
2018,13,Homens,25 a 29 anos,147000
2018,13,Homens,30 a 39 anos,290000
2018,13,Homens,40 a 49 anos,255000
2018,13,Homens,50 a 59 anos,170000
2018,13,Homens,60 anos ou mais,189000
2018,13,Homens,60 a 64 anos,59000
2018,13,Homens,65 anos ou mais,130000
2018,13,Mulheres,Total,1961000
2018,13,Mulheres,0 a 4 anos,151000
2018,13,Mulheres,5 a 13 anos,309000
2018,13,Mulheres,5 a 9 anos,165000
2018,13,Mulheres,10 a 13 anos,144000
2018,13,Mulheres,14 a 17 anos,147000
2018,13,Mulheres,14 a 15 anos,75000
2018,13,Mulheres,16 a 17 anos,72000
2018,13,Mulheres,18 a 19 anos,77000
2018,13,Mulheres,20 a 24 anos,183000
2018,13,Mulheres,25 a 29 anos,150000
2018,13,Mulheres,30 a 39 anos,302000
2018,13,Mulheres,40 a 49 anos,259000
2018,13,Mulheres,50 a 59 anos,182000
2018,13,Mulheres,60 anos ou mais,202000
2018,13,Mulheres,60 a 64 anos,69000
2018,13,Mulheres,65 anos ou mais,133000
2019,13,Total,Total,3983000
2019,13,Total,0 a 4 anos,326000
2019,13,Total,5 a 13 anos,662000
2019,13,Total,5 a 9 anos,351000
2019,13,Total,10 a 13 anos,310000
2019,13,Total,14 a 17 anos,308000
2019,13,Total,14 a 15 anos,161000
2019,13,Total,16 a 17 anos,147000
2019,13,Total,18 a 19 anos,169000
2019,13,Total,20 a 24 anos,378000
2019,13,Total,25 a 29 anos,295000
2019,13,Total,30 a 39 anos,640000
2019,13,Total,40 a 49 anos,504000
2019,13,Total,50 a 59 anos,333000
2019,13,Total,60 anos ou mais,369000
2019,13,Total,60 a 64 anos,136000
2019,13,Total,65 anos ou mais,233000
2019,13,Homens,Total,1981000
2019,13,Homens,0 a 4 anos,167000
2019,13,Homens,5 a 13 anos,333000
2019,13,Homens,5 a 9 anos,178000
2019,13,Homens,10 a 13 anos,154000
2019,13,Homens,14 a 17 anos,160000
2019,13,Homens,14 a 15 anos,84000
2019,13,Homens,16 a 17 anos,75000
2019,13,Homens,18 a 19 anos,86000
2019,13,Homens,25 a 29 anos,142000
2019,13,Homens,30 a 39 anos,307000
2019,13,Homens,40 a 49 anos,251000
2019,13,Homens,50 a 59 anos,157000
2019,13,Homens,60 anos ou mais,180000
2019,13,Homens,60 a 64 anos,68000
2019,13,Homens,65 anos ou mais,112000
2019,13,Mulheres,Total,2002000
2019,13,Mulheres,0 a 4 anos,159000
2019,13,Mulheres,5 a 13 anos,329000
2019,13,Mulheres,5 a 9 anos,173000
2019,13,Mulheres,10 a 13 anos,156000
2019,13,Mulheres,14 a 17 anos,148000
2019,13,Mulheres,14 a 15 anos,76000
2019,13,Mulheres,16 a 17 anos,72000
2019,13,Mulheres,18 a 19 anos,82000
2019,13,Mulheres,20 a 24 anos,178000
2019,13,Mulheres,25 a 29 anos,154000
2019,13,Mulheres,30 a 39 anos,333000
2019,13,Mulheres,40 a 49 anos,253000
2019,13,Mulheres,50 a 59 anos,176000
2019,13,Mulheres,60 anos ou mais,189000
2019,13,Mulheres,60 a 64 anos,68000
2019,13,Mulheres,65 anos ou mais,121000
2012,14,Total,Total,427000
2012,14,Total,0 a 4 anos,46000
2012,14,Total,5 a 13 anos,80000
2012,14,Total,5 a 9 anos,42000
2012,14,Total,10 a 13 anos,37000
2012,14,Total,14 a 17 anos,38000
2012,14,Total,14 a 15 anos,20000
2012,14,Total,16 a 17 anos,18000
2012,14,Total,18 a 19 anos,18000
2012,14,Total,20 a 24 anos,38000
2012,14,Total,25 a 29 anos,37000
2012,14,Total,30 a 39 anos,66000
2012,14,Total,40 a 49 anos,50000
2012,14,Total,50 a 59 anos,27000
2012,14,Total,60 anos ou mais,26000
2012,14,Total,60 a 64 anos,9000
2012,14,Total,65 anos ou mais,17000
2012,14,Homens,Total,213000
2012,14,Homens,0 a 4 anos,21000
2012,14,Homens,5 a 13 anos,42000
2012,14,Homens,5 a 9 anos,23000
2012,14,Homens,10 a 13 anos,20000
2012,14,Homens,14 a 17 anos,21000
2012,14,Homens,14 a 15 anos,11000
2012,14,Homens,16 a 17 anos,10000
2012,14,Homens,18 a 19 anos,9000
2012,14,Homens,20 a 24 anos,18000
2012,14,Homens,25 a 29 anos,18000
2012,14,Homens,30 a 39 anos,31000
2012,14,Homens,40 a 49 anos,25000
2012,14,Homens,50 a 59 anos,14000
2012,14,Homens,60 anos ou mais,13000
2012,14,Homens,60 a 64 anos,5000
2012,14,Homens,65 anos ou mais,8000
2012,14,Mulheres,Total,214000
2012,14,Mulheres,0 a 4 anos,24000
2012,14,Mulheres,5 a 13 anos,37000
2012,14,Mulheres,5 a 9 anos,20000
2012,14,Mulheres,10 a 13 anos,18000
2012,14,Mulheres,14 a 17 anos,17000
2012,14,Mulheres,14 a 15 anos,9000
2012,14,Mulheres,16 a 17 anos,8000
2012,14,Mulheres,18 a 19 anos,9000
2012,14,Mulheres,20 a 24 anos,20000
2012,14,Mulheres,25 a 29 anos,19000
2012,14,Mulheres,30 a 39 anos,35000
2012,14,Mulheres,40 a 49 anos,25000
2012,14,Mulheres,50 a 59 anos,14000
2012,14,Mulheres,60 anos ou mais,13000
2012,14,Mulheres,60 a 64 anos,4000
2012,14,Mulheres,65 anos ou mais,9000
2013,14,Total,Total,437000
2013,14,Total,0 a 4 anos,42000
2013,14,Total,5 a 13 anos,83000
2013,14,Total,5 a 9 anos,46000
2013,14,Total,10 a 13 anos,38000
2013,14,Total,14 a 17 anos,39000
2013,14,Total,14 a 15 anos,19000
2013,14,Total,16 a 17 anos,20000
2013,14,Total,18 a 19 anos,19000
2013,14,Total,20 a 24 anos,39000
2013,14,Total,25 a 29 anos,41000
2013,14,Total,30 a 39 anos,70000
2013,14,Total,40 a 49 anos,50000
2013,14,Total,50 a 59 anos,30000
2013,14,Total,60 anos ou mais,23000
2013,14,Total,60 a 64 anos,8000
2013,14,Total,65 anos ou mais,15000
2013,14,Homens,Total,218000
2013,14,Homens,0 a 4 anos,21000
2013,14,Homens,5 a 13 anos,42000
2013,14,Homens,5 a 9 anos,24000
2013,14,Homens,10 a 13 anos,18000
2013,14,Homens,14 a 17 anos,21000
2013,14,Homens,14 a 15 anos,11000
2013,14,Homens,16 a 17 anos,10000
2013,14,Homens,18 a 19 anos,10000
2013,14,Homens,20 a 24 anos,19000
2013,14,Homens,25 a 29 anos,20000
2013,14,Homens,30 a 39 anos,33000
2013,14,Homens,40 a 49 anos,26000
2013,14,Homens,50 a 59 anos,14000
2013,14,Homens,60 anos ou mais,12000
2013,14,Homens,60 a 64 anos,4000
2013,14,Homens,65 anos ou mais,8000
2013,14,Mulheres,Total,219000
2013,14,Mulheres,0 a 4 anos,21000
